savivaldybe_1,savivaldybe_2,mokslo_metai,mokyt_simil,mok_simil,ne_1_mok_simil,avg_simil,mokytoju_skaicius,ekspertu_skaicius,ekspertu_skaicius_proc,mokiniu_skaicius,mokiniu_mokytojui_sk,mokytoju_skaicius_ne_vienoje_mokykloje,mokytoju_skaicius_ne_vienoje_mokykloje_proc,moko_daugiau_nei_1_dalyko_proc,moko_daugiau_nei_1_dalyko,pensijinio_amziaus_proc,pensijinio_amziaus,stazas_iki_2_metu_proc
Ukmergės r. sav.,Kretingos r. sav.,2016-2017,0.0638,0.2169,0.2206,0.1671,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Ukmergės r. sav.,Plungės r. sav.,2016-2017,0.0198,0.0985,0.0943,0.0709,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Ukmergės r. sav.,Tauragės r. sav.,2016-2017,0.0876,0.1779,0.1452,0.1369,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Ukmergės r. sav.,Trakų r. sav.,2016-2017,0.01,0.0205,0.4111,0.1472,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Ukmergės r. sav.,Utenos r. sav.,2016-2017,0.0404,0.0621,0.5472,0.2166,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Ukmergės r. sav.,Panevėžio r. sav.,2016-2017,0.005,0.1659,0.3614,0.1774,396,177,0.446969696969,3899.0,9.845959595959,53.0,13.383838383838,61.868686868686,245,0.027777777777,11,0.042929292929
Utenos r. sav.,Kelmės r. sav.,2016-2017,0.0763,0.2242,0.6129,0.3045,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Plungės r. sav.,2016-2017,0.0594,0.0388,0.5,0.1994,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Raseinių r. sav.,2016-2017,0.0658,0.0803,0.52,0.222,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Rokiškio r. sav.,2016-2017,0.0842,0.1795,0.6962,0.32,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Šakių r. sav.,2016-2017,0.0632,0.1419,0.5714,0.2588,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Trakų r. sav.,2016-2017,0.05,0.0813,0.7333,0.2882,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Ukmergės r. sav.,2016-2017,0.0404,0.0621,0.5472,0.2166,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Utenos r. sav.,Panevėžio r. sav.,2016-2017,0.0452,0.2177,0.7108,0.3246,380,141,0.371052631578,4157.0,10.93947368421,24.0,6.315789473684,51.842105263157,197,0.034210526315,13,0.052631578947
Varėnos r. sav.,Anykščių r. sav.,2016-2017,0.0082,0.0723,0.34,0.1402,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Elektrėnų sav.,2016-2017,0.0279,0.2042,0.3939,0.2087,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Joniškio r. sav.,2016-2017,0.0279,0.1591,0.0606,0.0825,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Lazdijų r. sav.,2016-2017,0.0041,0.0377,0.4923,0.178,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Pakruojo r. sav.,2016-2017,0.0041,0.0428,0.0833,0.0434,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Švenčionių r. sav.,2016-2017,0.0792,0.181,0.0,0.0867,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Kupiškio r. sav.,2016-2017,0.082,0.0494,0.2979,0.1431,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Varėnos r. sav.,Alytaus r. sav.,2016-2017,0.0041,0.2003,0.431,0.2118,244,82,0.33606557377,2167.0,8.881147540983,33.0,13.524590163934,58.196721311475,142,0.073770491803,18,0.081967213114
Vilkaviškio r. sav.,Jonavos r. sav.,2016-2017,0.037,0.1015,0.4087,0.1824,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Kėdainių r. sav.,2016-2017,0.0635,0.1637,0.5217,0.2496,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Radviliškio r. sav.,2016-2017,0.078,0.0666,0.5739,0.2395,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Šalčininkų r. sav.,2016-2017,0.0741,0.1808,0.1913,0.1487,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Šilutės r. sav.,2016-2017,0.0205,0.0419,0.3304,0.1309,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Telšių r. sav.,2016-2017,0.0041,0.0399,0.5217,0.1886,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Klaipėdos r. sav.,2016-2017,0.0144,0.0334,0.2087,0.0855,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Vilkaviškio r. sav.,Šiaulių r. sav.,2016-2017,0.0719,0.227,0.2174,0.1721,487,145,0.2977412731,4956.0,10.17659137577,115.0,23.613963039014,53.388090349076,260,0.049281314168,24,0.078028747433
Ignalinos r. sav.,Kazlų Rūdos sav.,2016-2017,0.0468,0.0552,0.125,0.0757,163,57,0.349693251533,1472.0,9.030674846625,40.0,24.539877300613,49.079754601227,80,0.030674846625,5,0.006134969325
Ignalinos r. sav.,Zarasų r. sav.,2016-2017,0.0121,0.0958,0.7,0.2693,163,57,0.349693251533,1472.0,9.030674846625,40.0,24.539877300613,49.079754601227,80,0.030674846625,5,0.006134969325
Ignalinos r. sav.,Palangos m. sav.,2016-2017,0.0578,0.1481,0.275,0.1603,163,57,0.349693251533,1472.0,9.030674846625,40.0,24.539877300613,49.079754601227,80,0.030674846625,5,0.006134969325
Kazlų Rūdos sav.,Ignalinos r. sav.,2016-2017,0.0468,0.0552,0.125,0.0757,171,38,0.222222222222,1558.0,9.111111111111,35.0,20.467836257309,67.251461988304,115,0.040935672514,7,0.029239766081
Kazlų Rūdos sav.,Širvintų r. sav.,2016-2017,0.0806,0.0781,0.0,0.0529,171,38,0.222222222222,1558.0,9.111111111111,35.0,20.467836257309,67.251461988304,115,0.040935672514,7,0.029239766081
Kazlų Rūdos sav.,Zarasų r. sav.,2016-2017,0.0351,0.043,0.6571,0.2451,171,38,0.222222222222,1558.0,9.111111111111,35.0,20.467836257309,67.251461988304,115,0.040935672514,7,0.029239766081
Kazlų Rūdos sav.,Palangos m. sav.,2016-2017,0.0116,0.0984,0.1714,0.0938,171,38,0.222222222222,1558.0,9.111111111111,35.0,20.467836257309,67.251461988304,115,0.040935672514,7,0.029239766081
Kupiškio r. sav.,Anykščių r. sav.,2016-2017,0.0744,0.1182,0.06,0.0842,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Kupiškio r. sav.,Druskininkų sav.,2016-2017,0.0982,0.0791,0.4681,0.2151,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Kupiškio r. sav.,Lazdijų r. sav.,2016-2017,0.0857,0.0853,0.2769,0.1493,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Kupiškio r. sav.,Pakruojo r. sav.,2016-2017,0.0857,0.0901,0.234,0.1366,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Kupiškio r. sav.,Varėnos r. sav.,2016-2017,0.082,0.0494,0.2979,0.1431,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Kupiškio r. sav.,Alytaus r. sav.,2016-2017,0.0782,0.1587,0.1897,0.1422,224,85,0.379464285714,2060.0,9.196428571428,47.0,20.982142857142,65.178571428571,146,0.044642857142,10,0.026785714285
Molėtų r. sav.,Akmenės r. sav.,2016-2017,0.0448,0.3206,0.381,0.2488,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Molėtų r. sav.,Druskininkų sav.,2016-2017,0.0495,0.1806,0.16,0.13,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Molėtų r. sav.,Skuodo r. sav.,2016-2017,0.0303,0.0532,0.0,0.0278,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Molėtų r. sav.,Širvintų r. sav.,2016-2017,0.0312,0.078,0.4,0.1697,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Molėtų r. sav.,Palangos m. sav.,2016-2017,0.099,0.0573,0.2759,0.1441,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Molėtų r. sav.,Visagino sav.,2016-2017,0.0204,0.0245,0.381,0.142,192,82,0.427083333333,1833.0,9.546875,21.0,10.9375,52.604166666666,101,0.0625,12,0.083333333333
Skuodo r. sav.,Akmenės r. sav.,2016-2017,0.0149,0.2824,0.381,0.2261,198,95,0.479797979797,1936.0,9.777777777777,21.0,10.60606060606,63.131313131313,125,0.045454545454,9,0.075757575757
Skuodo r. sav.,Druskininkų sav.,2016-2017,0.0198,0.1346,0.16,0.1048,198,95,0.479797979797,1936.0,9.777777777777,21.0,10.60606060606,63.131313131313,125,0.045454545454,9,0.075757575757
Skuodo r. sav.,Molėtų r. sav.,2016-2017,0.0303,0.0532,0.0,0.0278,198,95,0.479797979797,1936.0,9.777777777777,21.0,10.60606060606,63.131313131313,125,0.045454545454,9,0.075757575757
Skuodo r. sav.,Širvintų r. sav.,2016-2017,0.0606,0.1271,0.4,0.1959,198,95,0.479797979797,1936.0,9.777777777777,21.0,10.60606060606,63.131313131313,125,0.045454545454,9,0.075757575757
Skuodo r. sav.,Visagino sav.,2016-2017,0.0101,0.0294,0.381,0.1402,198,95,0.479797979797,1936.0,9.777777777777,21.0,10.60606060606,63.131313131313,125,0.045454545454,9,0.075757575757
Širvintų r. sav.,Akmenės r. sav.,2016-2017,0.0746,0.3736,0.6286,0.3589,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Druskininkų sav.,2016-2017,0.0792,0.2445,0.2857,0.2031,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Kazlų Rūdos sav.,2016-2017,0.0806,0.0781,0.0,0.0529,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Molėtų r. sav.,2016-2017,0.0312,0.078,0.4,0.1697,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Skuodo r. sav.,2016-2017,0.0606,0.1271,0.4,0.1959,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Palangos m. sav.,2016-2017,0.0699,0.022,0.1714,0.0878,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Širvintų r. sav.,Visagino sav.,2016-2017,0.051,0.1006,0.6286,0.2601,186,77,0.413978494623,1690.0,9.086021505376,35.0,18.817204301075,56.989247311828,106,0.048387096774,9,0.05376344086
Zarasų r. sav.,Ignalinos r. sav.,2016-2017,0.0121,0.0958,0.7,0.2693,165,83,0.50303030303,1628.0,9.866666666666,12.0,7.272727272727,52.727272727272,87,0.054545454545,9,0.042424242424
Zarasų r. sav.,Kazlų Rūdos sav.,2016-2017,0.0351,0.043,0.6571,0.2451,165,83,0.50303030303,1628.0,9.866666666666,12.0,7.272727272727,52.727272727272,87,0.054545454545,9,0.042424242424
Zarasų r. sav.,Palangos m. sav.,2016-2017,0.0462,0.0579,0.5862,0.2301,165,83,0.50303030303,1628.0,9.866666666666,12.0,7.272727272727,52.727272727272,87,0.054545454545,9,0.042424242424
Alytaus m. sav.,Marijampolės sav.,2016-2017,0.0341,0.0385,0.2843,0.119,595,338,0.56806722689,7604.0,12.779831932773,73.0,12.268907563025,49.411764705882,294,0.023529411764,14,0.03025210084
Alytaus m. sav.,Mažeikių r. sav.,2016-2017,0.0116,0.1063,0.2055,0.1078,595,338,0.56806722689,7604.0,12.779831932773,73.0,12.268907563025,49.411764705882,294,0.023529411764,14,0.03025210084
Palangos m. sav.,Ignalinos r. sav.,2016-2017,0.0578,0.1481,0.275,0.1603,173,111,0.641618497109,1728.0,9.988439306358,29.0,16.763005780346,59.537572254335,103,0.098265895953,17,0.028901734104
Palangos m. sav.,Kazlų Rūdos sav.,2016-2017,0.0116,0.0984,0.1714,0.0938,173,111,0.641618497109,1728.0,9.988439306358,29.0,16.763005780346,59.537572254335,103,0.098265895953,17,0.028901734104
Palangos m. sav.,Molėtų r. sav.,2016-2017,0.099,0.0573,0.2759,0.1441,173,111,0.641618497109,1728.0,9.988439306358,29.0,16.763005780346,59.537572254335,103,0.098265895953,17,0.028901734104
Palangos m. sav.,Širvintų r. sav.,2016-2017,0.0699,0.022,0.1714,0.0878,173,111,0.641618497109,1728.0,9.988439306358,29.0,16.763005780346,59.537572254335,103,0.098265895953,17,0.028901734104
Palangos m. sav.,Zarasų r. sav.,2016-2017,0.0462,0.0579,0.5862,0.2301,173,111,0.641618497109,1728.0,9.988439306358,29.0,16.763005780346,59.537572254335,103,0.098265895953,17,0.028901734104
Šiaulių m. sav.,Vilniaus r. sav.,2016-2017,0.0262,0.2625,0.3503,0.213,1184,567,0.478885135135,13651.0,11.52956081081,128.0,10.81081081081,53.631756756756,635,0.047297297297,56,0.084459459459
Visagino sav.,Akmenės r. sav.,2016-2017,0.0249,0.3036,0.0,0.1095,196,133,0.678571428571,1879.0,9.586734693877,13.0,6.632653061224,48.979591836734,96,0.051020408163,10,0.051020408163
Visagino sav.,Druskininkų sav.,2016-2017,0.0297,0.16,0.48,0.2232,196,133,0.678571428571,1879.0,9.586734693877,13.0,6.632653061224,48.979591836734,96,0.051020408163,10,0.051020408163
Visagino sav.,Molėtų r. sav.,2016-2017,0.0204,0.0245,0.381,0.142,196,133,0.678571428571,1879.0,9.586734693877,13.0,6.632653061224,48.979591836734,96,0.051020408163,10,0.051020408163
Visagino sav.,Skuodo r. sav.,2016-2017,0.0101,0.0294,0.381,0.1402,196,133,0.678571428571,1879.0,9.586734693877,13.0,6.632653061224,48.979591836734,96,0.051020408163,10,0.051020408163
Visagino sav.,Širvintų r. sav.,2016-2017,0.051,0.1006,0.6286,0.2601,196,133,0.678571428571,1879.0,9.586734693877,13.0,6.632653061224,48.979591836734,96,0.051020408163,10,0.051020408163
Alytaus r. sav.,Anykščių r. sav.,2016-2017,0.0041,0.2581,0.1379,0.1334,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Elektrėnų sav.,2016-2017,0.0319,0.3636,0.6552,0.3502,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Joniškio r. sav.,2016-2017,0.0319,0.3275,0.4655,0.275,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Lazdijų r. sav.,2016-2017,0.0082,0.2305,0.1077,0.1155,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Pakruojo r. sav.,2016-2017,0.0082,0.2345,0.3793,0.2073,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Švenčionių r. sav.,2016-2017,0.083,0.345,0.431,0.2863,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Varėnos r. sav.,2016-2017,0.0041,0.2003,0.431,0.2118,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Alytaus r. sav.,Kupiškio r. sav.,2016-2017,0.0782,0.1587,0.1897,0.1422,243,69,0.283950617283,1733.0,7.131687242798,58.0,23.868312757201,60.493827160493,147,0.037037037037,9,0.082304526748
Klaipėdos r. sav.,Jonavos r. sav.,2016-2017,0.0229,0.0705,0.2527,0.1154,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Kėdainių r. sav.,2016-2017,0.0769,0.1348,0.3956,0.2024,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Radviliškio r. sav.,2016-2017,0.0646,0.0977,0.4615,0.2079,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Šalčininkų r. sav.,2016-2017,0.0875,0.2081,0.0215,0.1057,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Šilutės r. sav.,2016-2017,0.0063,0.0089,0.1538,0.0563,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Tauragės r. sav.,2016-2017,0.0958,0.0749,0.3187,0.1631,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Telšių r. sav.,2016-2017,0.0103,0.0068,0.3956,0.1376,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Vilkaviškio r. sav.,2016-2017,0.0144,0.0334,0.2087,0.0855,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Klaipėdos r. sav.,Šiaulių r. sav.,2016-2017,0.0583,0.2528,0.011,0.1074,480,159,0.33125,5127.0,10.68125,91.0,18.958333333333,55.416666666666,266,0.0875,42,0.075
Panevėžio r. sav.,Kretingos r. sav.,2016-2017,0.0591,0.3469,0.1807,0.1956,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Panevėžio r. sav.,Plungės r. sav.,2016-2017,0.0149,0.2481,0.4217,0.2282,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Panevėžio r. sav.,Tauragės r. sav.,2016-2017,0.0829,0.3144,0.253,0.2168,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Panevėžio r. sav.,Trakų r. sav.,2016-2017,0.005,0.1485,0.0778,0.0771,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Panevėžio r. sav.,Ukmergės r. sav.,2016-2017,0.005,0.1659,0.3614,0.1774,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Panevėžio r. sav.,Utenos r. sav.,2016-2017,0.0452,0.2177,0.7108,0.3246,398,148,0.371859296482,3252.0,8.170854271356,83.0,20.854271356783,68.844221105527,274,0.042713567839,17,0.070351758793
Šiaulių r. sav.,Jonavos r. sav.,2016-2017,0.0362,0.3055,0.2444,0.1954,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Kretingos r. sav.,2016-2017,0.0642,0.2306,0.2444,0.1797,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Radviliškio r. sav.,2016-2017,0.0066,0.1719,0.4556,0.2114,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Šilutės r. sav.,2016-2017,0.0524,0.2594,0.1444,0.1521,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Tauragės r. sav.,2016-2017,0.0398,0.1923,0.3111,0.1811,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Telšių r. sav.,2016-2017,0.068,0.2578,0.3889,0.2382,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Vilkaviškio r. sav.,2016-2017,0.0719,0.227,0.2174,0.1721,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Šiaulių r. sav.,Klaipėdos r. sav.,2016-2017,0.0583,0.2528,0.011,0.1074,452,185,0.409292035398,3831.0,8.475663716814,90.0,19.911504424778,61.283185840708,277,0.017699115044,8,0.068584070796
Vilniaus r. sav.,Šiaulių m. sav.,2016-2017,0.0262,0.2625,0.3503,0.213,1153,247,0.214223764093,10068.0,8.73200346921,197.0,17.085862966175,58.022549869904,669,0.066782307025,77,0.125758889852
Akmenės r. sav.,Druskininkų sav.,2017-2018,0.088,0.1437,0.1071,0.1129,216,91,0.421296296296,2554.0,11.824074074074,25.0,11.574074074074,60.185185185185,130,0.037037037037,8,0.018518518518
Akmenės r. sav.,Joniškio r. sav.,2017-2018,0.04,0.0791,0.0741,0.0644,216,91,0.421296296296,2554.0,11.824074074074,25.0,11.574074074074,60.185185185185,130,0.037037037037,8,0.018518518518
